RB1CC1,RB1-inducible coiled-coil 1,20 / 986 (2.03%),"347 / 10,202","87 / 1,072 (8.12%)","66 / 1,072 (6.16%)",25,,add to survival plot
C2CD3,C2 calcium-dependent domain containing 3,20 / 986 (2.03%),"340 / 10,202","159 / 1,072 (14.83%)","43 / 1,072 (4.01%)",21,,add to survival plot
ADGB,androglobin,20 / 986 (2.03%),"267 / 10,202","60 / 1,072 (5.60%)","67 / 1,072 (6.25%)",23,,add to survival plot
SHANK1,SH3 and multiple ankyrin repeat domains 1,20 / 986 (2.03%),"414 / 10,202","66 / 1,072 (6.16%)","42 / 1,072 (3.92%)",23,,add to survival plot
ADCY10,adenylate cyclase 10 (soluble),20 / 986 (2.03%),"370 / 10,202","132 / 1,072 (12.31%)","28 / 1,072 (2.61%)",22,,add to survival plot
PTPRT,"protein tyrosine phosphatase, receptor type, T",20 / 986 (2.03%),"720 / 10,202","70 / 1,072 (6.53%)","49 / 1,072 (4.57%)",23,,add to survival plot
FNDC1,fibronectin type III domain containing 1,20 / 986 (2.03%),"486 / 10,202","58 / 1,072 (5.41%)","95 / 1,072 (8.86%)",22,,add to survival plot
HIVEP3,human immunodeficiency virus type I enhancer binding protein 3,20 / 986 (2.03%),"481 / 10,202","72 / 1,072 (6.72%)","41 / 1,072 (3.82%)",25,,add to survival plot
CACNA1D,"calcium channel, voltage-dependent, L type, alpha 1D subunit",20 / 986 (2.03%),"457 / 10,202","14 / 1,072 (1.31%)","142 / 1,072 (13.25%)",22,Cancer Gene Census,add to survival plot
ANKHD1-EIF4EBP3,ANKHD1-EIF4EBP3 readthrough,20 / 986 (2.03%),"388 / 10,202","50 / 1,072 (4.66%)","22 / 1,072 (2.05%)",21,,add to survival plot
ROBO1,"roundabout, axon guidance receptor, homolog 1 (Drosophila)",20 / 986 (2.03%),"496 / 10,202","38 / 1,072 (3.54%)","101 / 1,072 (9.42%)",24,,add to survival plot
HECTD1,HECT domain containing E3 ubiquitin protein ligase 1,20 / 986 (2.03%),"349 / 10,202","93 / 1,072 (8.68%)","17 / 1,072 (1.59%)",23,,add to survival plot
PTPRZ1,"protein tyrosine phosphatase, receptor-type, Z polypeptide 1",20 / 986 (2.03%),"538 / 10,202","42 / 1,072 (3.92%)","39 / 1,072 (3.64%)",22,,add to survival plot
TEP1,telomerase-associated protein 1,20 / 986 (2.03%),"416 / 10,202","89 / 1,072 (8.30%)","28 / 1,072 (2.61%)",21,,add to survival plot
TAB3,TGF-beta activated kinase 1/MAP3K7 binding protein 3,20 / 986 (2.03%),"240 / 10,202","26 / 1,072 (2.43%)","15 / 1,072 (1.40%)",22,,add to survival plot
DOCK9,dedicator of cytokinesis 9,20 / 986 (2.03%),"344 / 10,202","103 / 1,072 (9.61%)","20 / 1,072 (1.87%)",24,,add to survival plot
ZSWIM8,"zinc finger, SWIM-type containing 8",20 / 986 (2.03%),"306 / 10,202","65 / 1,072 (6.06%)","24 / 1,072 (2.24%)",22,,add to survival plot
POTEH,"POTE ankyrin domain family, member H",20 / 986 (2.03%),"457 / 10,202","59 / 1,072 (5.50%)","48 / 1,072 (4.48%)",20,,add to survival plot
DNMT1,DNA (cytosine-5-)-methyltransferase 1,20 / 986 (2.03%),"290 / 10,202","54 / 1,072 (5.04%)","36 / 1,072 (3.36%)",21,,add to survival plot
FRMPD3,FERM and PDZ domain containing 3,20 / 986 (2.03%),"347 / 10,202","19 / 1,072 (1.77%)","24 / 1,072 (2.24%)",10,,add to survival plot
BCORL1,BCL6 corepressor-like 1,20 / 986 (2.03%),"428 / 10,202","42 / 1,072 (3.92%)","19 / 1,072 (1.77%)",20,,add to survival plot
COPA,"coatomer protein complex, subunit alpha",20 / 986 (2.03%),"301 / 10,202","153 / 1,072 (14.27%)","22 / 1,072 (2.05%)",22,,add to survival plot
GRIN2B,"glutamate receptor, ionotropic, N-methyl D-aspartate 2B",20 / 986 (2.03%),"561 / 10,202","35 / 1,072 (3.26%)","69 / 1,072 (6.44%)",20,,add to survival plot
TTC28,tetratricopeptide repeat domain 28,20 / 986 (2.03%),"183 / 10,202","47 / 1,072 (4.38%)","28 / 1,072 (2.61%)",23,,add to survival plot
DIP2C,DIP2 disco-interacting protein 2 homolog C (Drosophila),20 / 986 (2.03%),"367 / 10,202","112 / 1,072 (10.45%)","33 / 1,072 (3.08%)",23,,add to survival plot
EXPH5,exophilin 5,20 / 986 (2.03%),"383 / 10,202","33 / 1,072 (3.08%)","156 / 1,072 (14.55%)",21,,add to survival plot
GREB1L,growth regulation by estrogen in breast cancer-like,20 / 986 (2.03%),"148 / 10,202","36 / 1,072 (3.36%)","18 / 1,072 (1.68%)",21,,add to survival plot
RBFOX1,"RNA binding protein, fox-1 homolog (C. elegans) 1",20 / 986 (2.03%),"387 / 10,202","78 / 1,072 (7.28%)","28 / 1,072 (2.61%)",20,,add to survival plot
TECTA,tectorin alpha,20 / 986 (2.03%),"572 / 10,202","23 / 1,072 (2.15%)","158 / 1,072 (14.74%)",20,,add to survival plot
SORCS1,sortilin-related VPS10 domain containing receptor 1,20 / 986 (2.03%),"576 / 10,202","28 / 1,072 (2.61%)","91 / 1,072 (8.49%)",21,,add to survival plot
ZNFX1,"zinc finger, NFX1-type containing 1",20 / 986 (2.03%),"348 / 10,202","100 / 1,072 (9.33%)","32 / 1,072 (2.99%)",23,,add to survival plot
KDM5A,lysine (K)-specific demethylase 5A,20 / 986 (2.03%),"366 / 10,202","91 / 1,072 (8.49%)","48 / 1,072 (4.48%)",20,Cancer Gene Census,add to survival plot
ABCA3,"ATP-binding cassette, sub-family A (ABC1), member 3",20 / 986 (2.03%),"367 / 10,202","85 / 1,072 (7.93%)","16 / 1,072 (1.49%)",24,,add to survival plot
GRM3,"glutamate receptor, metabotropic 3",20 / 986 (2.03%),"516 / 10,202","37 / 1,072 (3.45%)","27 / 1,072 (2.52%)",22,,add to survival plot
SDK2,sidekick cell adhesion molecule 2,20 / 986 (2.03%),"436 / 10,202","228 / 1,072 (21.27%)","25 / 1,072 (2.33%)",25,,add to survival plot
OTOF,otoferlin,20 / 986 (2.03%),"490 / 10,202","41 / 1,072 (3.82%)","33 / 1,072 (3.08%)",20,,add to survival plot
ZMYM3,"zinc finger, MYM-type 3",20 / 986 (2.03%),"315 / 10,202","23 / 1,072 (2.15%)","22 / 1,072 (2.05%)",21,,add to survival plot
PLXNA3,plexin A3,20 / 986 (2.03%),"363 / 10,202","68 / 1,072 (6.34%)","27 / 1,072 (2.52%)",23,,add to survival plot
IGSF1,"immunoglobulin superfamily, member 1",20 / 986 (2.03%),"449 / 10,202","45 / 1,072 (4.20%)","17 / 1,072 (1.59%)",23,,add to survival plot
UNC80,unc-80 homolog (C. elegans),20 / 986 (2.03%),"361 / 10,202","40 / 1,072 (3.73%)","37 / 1,072 (3.45%)",21,,add to survival plot
ZFC3H1,"zinc finger, C3H1-type containing",20 / 986 (2.03%),"346 / 10,202","84 / 1,072 (7.84%)","19 / 1,072 (1.77%)",22,,add to survival plot
PCDHB7,protocadherin beta 7,19 / 986 (1.93%),"523 / 10,202","48 / 1,072 (4.48%)","21 / 1,072 (1.96%)",22,,add to survival plot
CHD5,chromodomain helicase DNA binding protein 5,19 / 986 (1.93%),"493 / 10,202","27 / 1,072 (2.52%)","167 / 1,072 (15.58%)",20,,add to survival plot
CCDC150,coiled-coil domain containing 150,19 / 986 (1.93%),"247 / 10,202","59 / 1,072 (5.50%)","19 / 1,072 (1.77%)",22,,add to survival plot
IQSEC2,IQ motif and Sec7 domain 2,19 / 986 (1.93%),"263 / 10,202","36 / 1,072 (3.36%)","12 / 1,072 (1.12%)",21,,add to survival plot
BRINP1,bone morphogenetic protein/retinoic acid inducible neural-specific 1,19 / 986 (1.93%),"448 / 10,202","35 / 1,072 (3.26%)","31 / 1,072 (2.89%)",19,,add to survival plot
EML6,echinoderm microtubule associated protein like 6,19 / 986 (1.93%),"167 / 10,202","58 / 1,072 (5.41%)","10 / 1,072 (0.93%)",21,,add to survival plot
ADGRL3,adhesion G protein-coupled receptor L3,19 / 986 (1.93%),"588 / 10,202","74 / 1,072 (6.90%)","16 / 1,072 (1.49%)",20,,add to survival plot
DNMBP,dynamin binding protein,19 / 986 (1.93%),"269 / 10,202","31 / 1,072 (2.89%)","70 / 1,072 (6.53%)",18,,add to survival plot
KIAA0430,KIAA0430,19 / 986 (1.93%),"308 / 10,202","61 / 1,072 (5.69%)","9 / 1,072 (0.84%)",21,,add to survival plot
MROH9,maestro heat-like repeat family member 9,19 / 986 (1.93%),"278 / 10,202","116 / 1,072 (10.82%)","33 / 1,072 (3.08%)",16,,add to survival plot
THADA,thyroid adenoma associated,19 / 986 (1.93%),"288 / 10,202","41 / 1,072 (3.82%)","32 / 1,072 (2.99%)",23,,add to survival plot
MYT1L,myelin transcription factor 1-like,19 / 986 (1.93%),"521 / 10,202","54 / 1,072 (5.04%)","39 / 1,072 (3.64%)",21,,add to survival plot
MCTP2,"multiple C2 domains, transmembrane 2",19 / 986 (1.93%),"299 / 10,202","102 / 1,072 (9.51%)","21 / 1,072 (1.96%)",19,,add to survival plot
SMARCC1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1",19 / 986 (1.93%),"210 / 10,202","16 / 1,072 (1.49%)","141 / 1,072 (13.15%)",20,,add to survival plot
SAMD9,sterile alpha motif domain containing 9,19 / 986 (1.93%),"428 / 10,202","41 / 1,072 (3.82%)","25 / 1,072 (2.33%)",20,,add to survival plot
PTPRG,"protein tyrosine phosphatase, receptor type, G",19 / 986 (1.93%),"342 / 10,202","18 / 1,072 (1.68%)","135 / 1,072 (12.59%)",22,,add to survival plot
RGPD3,RANBP2-like and GRIP domain containing 3,19 / 986 (1.93%),"397 / 10,202","36 / 1,072 (3.36%)","25 / 1,072 (2.33%)",20,,add to survival plot
CELSR2,"cadherin, EGF LAG seven-pass G-type receptor 2",19 / 986 (1.93%),"456 / 10,202","50 / 1,072 (4.66%)","91 / 1,072 (8.49%)",28,,add to survival plot
PIK3C2B,"phosphatidylinositol-4-phosphate 3-kinase, catalytic subunit type 2 beta",19 / 986 (1.93%),"359 / 10,202","170 / 1,072 (15.86%)","7 / 1,072 (0.65%)",23,,add to survival plot
DGKD,"diacylglycerol kinase, delta 130kDa",19 / 986 (1.93%),"273 / 10,202","22 / 1,072 (2.05%)","80 / 1,072 (7.46%)",20,,add to survival plot
SYBU,syntabulin (syntaxin-interacting),19 / 986 (1.93%),"218 / 10,202","190 / 1,072 (17.72%)","12 / 1,072 (1.12%)",20,,add to survival plot
TMEM131,transmembrane protein 131,19 / 986 (1.93%),"296 / 10,202","48 / 1,072 (4.48%)","19 / 1,072 (1.77%)",21,,add to survival plot
SPATA31D5P,"SPATA31 subfamily D, member 5, pseudogene",19 / 986 (1.93%),"376 / 10,202","0 / 1,072 (0.00%)","0 / 1,072 (0.00%)",19,,add to survival plot
TNR,tenascin R,19 / 986 (1.93%),"646 / 10,202","115 / 1,072 (10.73%)","31 / 1,072 (2.89%)",21,,add to survival plot
ZNF217,zinc finger protein 217,19 / 986 (1.93%),"317 / 10,202","157 / 1,072 (14.65%)","8 / 1,072 (0.75%)",17,,add to survival plot
BCR,breakpoint cluster region,19 / 986 (1.93%),"330 / 10,202","58 / 1,072 (5.41%)","30 / 1,072 (2.80%)",17,Cancer Gene Census,add to survival plot
VCAN,versican,19 / 986 (1.93%),"667 / 10,202","13 / 1,072 (1.21%)","56 / 1,072 (5.22%)",24,,add to survival plot
CHD3,chromodomain helicase DNA binding protein 3,19 / 986 (1.93%),"365 / 10,202","18 / 1,072 (1.68%)","38 / 1,072 (3.54%)",23,,add to survival plot
WSCD2,WSC domain containing 2,19 / 986 (1.93%),"302 / 10,202","33 / 1,072 (3.08%)","71 / 1,072 (6.62%)",21,,add to survival plot
CNTNAP3,contactin associated protein-like 3,19 / 986 (1.93%),"366 / 10,202","60 / 1,072 (5.60%)","44 / 1,072 (4.10%)",20,,add to survival plot
CDH10,"cadherin 10, type 2 (T2-cadherin)",19 / 986 (1.93%),"649 / 10,202","70 / 1,072 (6.53%)","16 / 1,072 (1.49%)",20,,add to survival plot
ESPL1,extra spindle pole bodies homolog 1 (S. cerevisiae),19 / 986 (1.93%),"348 / 10,202","30 / 1,072 (2.80%)","50 / 1,072 (4.66%)",19,,add to survival plot
TRIOBP,TRIO and F-actin binding protein,19 / 986 (1.93%),"462 / 10,202","28 / 1,072 (2.61%)","21 / 1,072 (1.96%)",19,,add to survival plot
CCDC180,coiled-coil domain containing 180,19 / 986 (1.93%),"296 / 10,202","27 / 1,072 (2.52%)","42 / 1,072 (3.92%)",21,,add to survival plot
ATP11C,"ATPase, class VI, type 11C",19 / 986 (1.93%),"305 / 10,202","60 / 1,072 (5.60%)","23 / 1,072 (2.15%)",19,,add to survival plot
PIKFYVE,"phosphoinositide kinase, FYVE finger containing",19 / 986 (1.93%),"389 / 10,202","44 / 1,072 (4.10%)","37 / 1,072 (3.45%)",20,,add to survival plot
COL5A3,"collagen, type V, alpha 3",19 / 986 (1.93%),"439 / 10,202","50 / 1,072 (4.66%)","40 / 1,072 (3.73%)",21,,add to survival plot
COL4A6,"collagen, type IV, alpha 6",19 / 986 (1.93%),"382 / 10,202","21 / 1,072 (1.96%)","27 / 1,072 (2.52%)",21,,add to survival plot
STAG1,stromal antigen 1,19 / 986 (1.93%),"313 / 10,202","65 / 1,072 (6.06%)","36 / 1,072 (3.36%)",27,,add to survival plot
CACNA1G,"calcium channel, voltage-dependent, T type, alpha 1G subunit",19 / 986 (1.93%),"480 / 10,202","167 / 1,072 (15.58%)","19 / 1,072 (1.77%)",27,,add to survival plot
SPTBN4,"spectrin, beta, non-erythrocytic 4",19 / 986 (1.93%),"449 / 10,202","47 / 1,072 (4.38%)","39 / 1,072 (3.64%)",20,,add to survival plot
CELSR1,"cadherin, EGF LAG seven-pass G-type receptor 1",19 / 986 (1.93%),"517 / 10,202","36 / 1,072 (3.36%)","49 / 1,072 (4.57%)",21,,add to survival plot
MEIS1,Meis homeobox 1,19 / 986 (1.93%),"335 / 10,202","50 / 1,072 (4.66%)","15 / 1,072 (1.40%)",12,,add to survival plot
WWC3,WWC family member 3,19 / 986 (1.93%),"317 / 10,202","41 / 1,072 (3.82%)","24 / 1,072 (2.24%)",19,,add to survival plot
ARAP3,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3",19 / 986 (1.93%),"305 / 10,202","47 / 1,072 (4.38%)","20 / 1,072 (1.87%)",19,,add to survival plot
AAK1,AP2 associated kinase 1,19 / 986 (1.93%),"217 / 10,202","46 / 1,072 (4.29%)","11 / 1,072 (1.03%)",20,,add to survival plot
NHS,Nance-Horan syndrome (congenital cataracts and dental anomalies),19 / 986 (1.93%),"373 / 10,202","39 / 1,072 (3.64%)","15 / 1,072 (1.40%)",21,,add to survival plot
PKD1L2,polycystic kidney disease 1-like 2 (gene/pseudogene),19 / 986 (1.93%),"449 / 10,202","0 / 1,072 (0.00%)","0 / 1,072 (0.00%)",20,,add to survival plot
ZP4,zona pellucida glycoprotein 4,19 / 986 (1.93%),"283 / 10,202","165 / 1,072 (15.39%)","28 / 1,072 (2.61%)",21,,add to survival plot
USP32,ubiquitin specific peptidase 32,19 / 986 (1.93%),"253 / 10,202","234 / 1,072 (21.83%)","11 / 1,072 (1.03%)",22,,add to survival plot
ROBO2,"roundabout, axon guidance receptor, homolog 2 (Drosophila)",19 / 986 (1.93%),"543 / 10,202","40 / 1,072 (3.73%)","114 / 1,072 (10.63%)",21,,add to survival plot
CDC42BPB,CDC42 binding protein kinase beta (DMPK-like),19 / 986 (1.93%),"320 / 10,202","61 / 1,072 (5.69%)","62 / 1,072 (5.78%)",20,,add to survival plot
NBPF14,"neuroblastoma breakpoint family, member 14",19 / 986 (1.93%),"131 / 10,202","190 / 1,072 (17.72%)","27 / 1,072 (2.52%)",10,,add to survival plot
BDP1,"B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB",19 / 986 (1.93%),"384 / 10,202","12 / 1,072 (1.12%)","69 / 1,072 (6.44%)",21,,add to survival plot
C5,complement component 5,19 / 986 (1.93%),"269 / 10,202","46 / 1,072 (4.29%)","28 / 1,072 (2.61%)",22,,add to survival plot
CACNA1S,"calcium channel, voltage-dependent, L type, alpha 1S subunit",19 / 986 (1.93%),"516 / 10,202","146 / 1,072 (13.62%)","12 / 1,072 (1.12%)",22,,add to survival plot
DCHS1,dachsous cadherin-related 1,19 / 986 (1.93%),"521 / 10,202","29 / 1,072 (2.71%)","71 / 1,072 (6.62%)",26,,add to survival plot
MYH7B,"myosin, heavy chain 7B, cardiac muscle, beta",19 / 986 (1.93%),"357 / 10,202","54 / 1,072 (5.04%)","31 / 1,072 (2.89%)",24,,add to survival plot
BLM,"Bloom syndrome, RecQ helicase-like",19 / 986 (1.93%),"234 / 10,202","93 / 1,072 (8.68%)","15 / 1,072 (1.40%)",24,Cancer Gene Census,add to survival plot
UTP20,"UTP20, small subunit (SSU) processome component, homolog (yeast)",19 / 986 (1.93%),"408 / 10,202","27 / 1,072 (2.52%)","63 / 1,072 (5.88%)",19,,add to survival plot
MAP3K5,mitogen-activated protein kinase kinase kinase 5,19 / 986 (1.93%),"285 / 10,202","75 / 1,072 (7.00%)","55 / 1,072 (5.13%)",22,,add to survival plot
ABI3BP,"ABI family, member 3 (NESH) binding protein",19 / 986 (1.93%),"308 / 10,202","61 / 1,072 (5.69%)","24 / 1,072 (2.24%)",22,,add to survival plot
GCN1L1,GCN1 general control of amino-acid synthesis 1-like 1 (yeast),19 / 986 (1.93%),"448 / 10,202","38 / 1,072 (3.54%)","78 / 1,072 (7.28%)",23,,add to survival plot
FAM171A1,"family with sequence similarity 171, member A1",19 / 986 (1.93%),"290 / 10,202","80 / 1,072 (7.46%)","10 / 1,072 (0.93%)",21,,add to survival plot
RTL1,retrotransposon-like 1,19 / 986 (1.93%),"291 / 10,202","47 / 1,072 (4.38%)","59 / 1,072 (5.50%)",23,,add to survival plot
CAD,"carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase",19 / 986 (1.93%),"380 / 10,202","41 / 1,072 (3.82%)","27 / 1,072 (2.52%)",22,,add to survival plot
IFT122,intraflagellar transport 122,19 / 986 (1.93%),"252 / 10,202","44 / 1,072 (4.10%)","40 / 1,072 (3.73%)",21,,add to survival plot
LTBP1,latent transforming growth factor beta binding protein 1,19 / 986 (1.93%),"434 / 10,202","50 / 1,072 (4.66%)","21 / 1,072 (1.96%)",19,,add to survival plot
AIM1,absent in melanoma 1,19 / 986 (1.93%),"338 / 10,202","74 / 1,072 (6.90%)","63 / 1,072 (5.88%)",22,,add to survival plot
TNKS1BP1,"tankyrase 1 binding protein 1, 182kDa",19 / 986 (1.93%),"314 / 10,202","94 / 1,072 (8.77%)","43 / 1,072 (4.01%)",21,,add to survival plot
RIMS1,regulating synaptic membrane exocytosis 1,19 / 986 (1.93%),"566 / 10,202","70 / 1,072 (6.53%)","58 / 1,072 (5.41%)",24,,add to survival plot
KAT6A,K(lysine) acetyltransferase 6A,19 / 986 (1.93%),"390 / 10,202","164 / 1,072 (15.30%)","70 / 1,072 (6.53%)",19,Cancer Gene Census,add to survival plot
NLRC5,"NLR family, CARD domain containing 5",19 / 986 (1.93%),"386 / 10,202","26 / 1,072 (2.43%)","31 / 1,072 (2.89%)",21,,add to survival plot
SUCO,SUN domain containing ossification factor,19 / 986 (1.93%),"274 / 10,202","120 / 1,072 (11.19%)","34 / 1,072 (3.17%)",24,,add to survival plot
ZNF318,zinc finger protein 318,19 / 986 (1.93%),"379 / 10,202","75 / 1,072 (7.00%)","26 / 1,072 (2.43%)",20,,add to survival plot
COL11A1,"collagen, type XI, alpha 1",19 / 986 (1.93%),"831 / 10,202","34 / 1,072 (3.17%)","97 / 1,072 (9.05%)",20,,add to survival plot
COL18A1,"collagen, type XVIII, alpha 1",19 / 986 (1.93%),"309 / 10,202","71 / 1,072 (6.62%)","26 / 1,072 (2.43%)",19,,add to survival plot
PRRC2B,proline-rich coiled-coil 2B,19 / 986 (1.93%),"356 / 10,202","52 / 1,072 (4.85%)","35 / 1,072 (3.26%)",20,,add to survival plot
APC,adenomatous polyposis coli,19 / 986 (1.93%),"893 / 10,202","21 / 1,072 (1.96%)","44 / 1,072 (4.10%)",31,Cancer Gene Census,add to survival plot
STAB2,stabilin 2,19 / 986 (1.93%),"625 / 10,202","25 / 1,072 (2.33%)","70 / 1,072 (6.53%)",22,,add to survival plot
PTCH1,patched 1,19 / 986 (1.93%),"368 / 10,202","25 / 1,072 (2.33%)","34 / 1,072 (3.17%)",21,Cancer Gene Census,add to survival plot
BCL9,B-cell CLL/lymphoma 9,19 / 986 (1.93%),"331 / 10,202","190 / 1,072 (17.72%)","27 / 1,072 (2.52%)",22,Cancer Gene Census,add to survival plot
ABCA6,"ATP-binding cassette, sub-family A (ABC1), member 6",19 / 986 (1.93%),"330 / 10,202","236 / 1,072 (22.01%)","19 / 1,072 (1.77%)",22,,add to survival plot
SMCHD1,structural maintenance of chromosomes flexible hinge domain containing 1,19 / 986 (1.93%),"297 / 10,202","39 / 1,072 (3.64%)","21 / 1,072 (1.96%)",22,,add to survival plot
ACTN2,"actinin, alpha 2",19 / 986 (1.93%),"340 / 10,202","169 / 1,072 (15.76%)","36 / 1,072 (3.36%)",22,,add to survival plot
KIF16B,kinesin family member 16B,19 / 986 (1.93%),"354 / 10,202","35 / 1,072 (3.26%)","32 / 1,072 (2.99%)",20,,add to survival plot
MYO9A,myosin IXA,19 / 986 (1.93%),"422 / 10,202","55 / 1,072 (5.13%)","28 / 1,072 (2.61%)",22,,add to survival plot
SPEF2,sperm flagellar 2,19 / 986 (1.93%),"507 / 10,202","63 / 1,072 (5.88%)","16 / 1,072 (1.49%)",24,,add to survival plot
SYCP2,synaptonemal complex protein 2,19 / 986 (1.93%),"339 / 10,202","132 / 1,072 (12.31%)","32 / 1,072 (2.99%)",20,,add to survival plot
CABIN1,calcineurin binding protein 1,19 / 986 (1.93%),"329 / 10,202","60 / 1,072 (5.60%)","25 / 1,072 (2.33%)",20,,add to survival plot
ESRRG,estrogen-related receptor gamma,19 / 986 (1.93%),"306 / 10,202","139 / 1,072 (12.97%)","30 / 1,072 (2.80%)",19,,add to survival plot
CRYBG3,beta-gamma crystallin domain containing 3,19 / 986 (1.93%),"232 / 10,202","56 / 1,072 (5.22%)","23 / 1,072 (2.15%)",21,,add to survival plot
TP53BP1,tumor protein p53 binding protein 1,19 / 986 (1.93%),"345 / 10,202","18 / 1,072 (1.68%)","93 / 1,072 (8.68%)",22,,add to survival plot
NBPF9,"neuroblastoma breakpoint family, member 9",18 / 986 (1.83%),"197 / 10,202","190 / 1,072 (17.72%)","27 / 1,072 (2.52%)",18,,add to survival plot
PKD1,polycystic kidney disease 1 (autosomal dominant),18 / 986 (1.83%),"453 / 10,202","88 / 1,072 (8.21%)","17 / 1,072 (1.59%)",19,,add to survival plot
NINL,ninein-like,18 / 986 (1.83%),"309 / 10,202","30 / 1,072 (2.80%)","38 / 1,072 (3.54%)",20,,add to survival plot
KANK1,KN motif and ankyrin repeat domains 1,18 / 986 (1.83%),"307 / 10,202","61 / 1,072 (5.69%)","33 / 1,072 (3.08%)",20,,add to survival plot
PHF12,PHD finger protein 12,18 / 986 (1.83%),"207 / 10,202","160 / 1,072 (14.93%)","28 / 1,072 (2.61%)",20,,add to survival plot
ZNF841,zinc finger protein 841,18 / 986 (1.83%),"195 / 10,202","81 / 1,072 (7.56%)","38 / 1,072 (3.54%)",19,,add to survival plot
EEA1,early endosome antigen 1,18 / 986 (1.83%),"225 / 10,202","50 / 1,072 (4.66%)","53 / 1,072 (4.94%)",20,,add to survival plot
PCDHGA3,"protocadherin gamma subfamily A, 3",18 / 986 (1.83%),"392 / 10,202","48 / 1,072 (4.48%)","21 / 1,072 (1.96%)",18,,add to survival plot
ROCK1,"Rho-associated, coiled-coil containing protein kinase 1",18 / 986 (1.83%),"329 / 10,202","41 / 1,072 (3.82%)","25 / 1,072 (2.33%)",19,,add to survival plot
WDR33,WD repeat domain 33,18 / 986 (1.83%),"373 / 10,202","18 / 1,072 (1.68%)","38 / 1,072 (3.54%)",22,,add to survival plot
NRXN2,neurexin 2,18 / 986 (1.83%),"378 / 10,202","102 / 1,072 (9.51%)","56 / 1,072 (5.22%)",18,,add to survival plot
GRIK2,"glutamate receptor, ionotropic, kainate 2",18 / 986 (1.83%),"424 / 10,202","59 / 1,072 (5.50%)","71 / 1,072 (6.62%)",17,,add to survival plot
SUPT5H,suppressor of Ty 5 homolog (S. cerevisiae),18 / 986 (1.83%),"272 / 10,202","68 / 1,072 (6.34%)","31 / 1,072 (2.89%)",19,,add to survival plot
CDH8,"cadherin 8, type 2",18 / 986 (1.83%),"510 / 10,202","24 / 1,072 (2.24%)","41 / 1,072 (3.82%)",18,,add to survival plot
PTPRC,"protein tyrosine phosphatase, receptor type, C",18 / 986 (1.83%),"455 / 10,202","136 / 1,072 (12.69%)","14 / 1,072 (1.31%)",19,Cancer Gene Census,add to survival plot
COL1A2,"collagen, type I, alpha 2",18 / 986 (1.83%),"476 / 10,202","37 / 1,072 (3.45%)","27 / 1,072 (2.52%)",20,,add to survival plot
KIF21A,kinesin family member 21A,18 / 986 (1.83%),"388 / 10,202","52 / 1,072 (4.85%)","28 / 1,072 (2.61%)",20,,add to survival plot
CCDC108,coiled-coil domain containing 108,18 / 986 (1.83%),"466 / 10,202","38 / 1,072 (3.54%)","51 / 1,072 (4.76%)",18,,add to survival plot
GRM1,"glutamate receptor, metabotropic 1",18 / 986 (1.83%),"516 / 10,202","61 / 1,072 (5.69%)","66 / 1,072 (6.16%)",19,,add to survival plot
SLITRK2,"SLIT and NTRK-like family, member 2",18 / 986 (1.83%),"414 / 10,202","55 / 1,072 (5.13%)","23 / 1,072 (2.15%)",21,,add to survival plot
ATXN2,ataxin 2,18 / 986 (1.83%),"246 / 10,202","31 / 1,072 (2.89%)","76 / 1,072 (7.09%)",20,,add to survival plot
MAP2K6,mitogen-activated protein kinase kinase 6,18 / 986 (1.83%),"179 / 10,202","236 / 1,072 (22.01%)","17 / 1,072 (1.59%)",18,,add to survival plot
RTN4,reticulon 4,18 / 986 (1.83%),"205 / 10,202","57 / 1,072 (5.32%)","7 / 1,072 (0.65%)",20,,add to survival plot
EEF1A1,eukaryotic translation elongation factor 1 alpha 1,18 / 986 (1.83%),"186 / 10,202","60 / 1,072 (5.60%)","53 / 1,072 (4.94%)",12,,add to survival plot
ZNF532,zinc finger protein 532,18 / 986 (1.83%),"264 / 10,202","32 / 1,072 (2.99%)","34 / 1,072 (3.17%)",18,,add to survival plot
PCDH10,protocadherin 10,18 / 986 (1.83%),"579 / 10,202","43 / 1,072 (4.01%)","29 / 1,072 (2.71%)",19,,add to survival plot
C10orf12,chromosome 10 open reading frame 12,18 / 986 (1.83%),"251 / 10,202","30 / 1,072 (2.80%)","73 / 1,072 (6.81%)",21,,add to survival plot
FHOD3,formin homology 2 domain containing 3,18 / 986 (1.83%),"357 / 10,202","34 / 1,072 (3.17%)","24 / 1,072 (2.24%)",19,,add to survival plot
CLCN5,"chloride channel, voltage-sensitive 5",18 / 986 (1.83%),"276 / 10,202","30 / 1,072 (2.80%)","10 / 1,072 (0.93%)",21,,add to survival plot
MYOM1,myomesin 1,18 / 986 (1.83%),"341 / 10,202","34 / 1,072 (3.17%)","22 / 1,072 (2.05%)",18,,add to survival plot
CNTN6,contactin 6,18 / 986 (1.83%),"457 / 10,202","94 / 1,072 (8.77%)","37 / 1,072 (3.45%)",21,,add to survival plot
